reginaldo	IT	corno d'oro	IT	42.27763	14.13907	40.57184	14.98604	202.39135842421976
reginaldo	IT	case monteromanesco	IT	42.27763	14.13907	43.83494	12.80824	204.1441819932814
torricchia	IT	masserie	IT	42.28094	12.90789	41.07882	14.76501	204.0853476257309
torricchia	IT	case venzi	IT	42.28094	12.90789	44.04222	12.14167	205.46664997659346
torricchia	IT	bosco panaro	IT	42.28094	12.90789	41.09714	14.80396	205.21078752350326
torricchia	IT	molinuzzo	IT	42.28094	12.90789	43.76277	11.42587	204.11206498380594
torricchia	IT	oleificio brasini	IT	42.28094	12.90789	44.05217	12.45654	200.32366652315804
torricchia	IT	zolli	IT	42.28094	12.90789	41.05343	14.71331	202.77228354939763
vallecontieri	IT	centro h	IT	41.59921	13.65143	42.40097	11.43886	203.40164192673842
vallecontieri	IT	valliano	IT	41.59921	13.65143	43.12584	12.28175	203.66021546076968
vallecontieri	IT	mercanzie	IT	41.59921	13.65143	43.14158	12.38348	200.6516808444872
vallecontieri	IT	case ciampeo	IT	41.59921	13.65143	43.32666	12.96242	200.22419936405623
vallecontieri	IT	oscano	IT	41.59921	13.65143	43.15863	12.33776	204.22573179177098
vallecontieri	IT	ronzinami	IT	41.59921	13.65143	42.75527	11.71469	204.91637925111323
vallecontieri	IT	borgarucci	IT	41.59921	13.65143	43.02966	12.07335	205.2631199335504
vallecontieri	IT	montorso	IT	41.59921	13.65143	43.43742	13.64295	204.40080731516255
ponte d'oro	IT	rotondo	IT	43.76094	10.36378	43.49366	12.84247	201.69760657735742
ponte d'oro	IT	calcinelli	IT	43.76094	10.36378	43.75398	12.91959	205.25858587368492
ponte d'oro	IT	budino	IT	43.76094	10.36378	42.95445	12.63262	204.16853979084817
ponte d'oro	IT	chioano	IT	43.76094	10.36378	42.77657	12.45667	201.72056663417936
due casette	IT	san vincenzo a torri	IT	42.01261	12.02472	43.70059	11.09628	202.37381991270973
due casette	IT	ema ii	IT	42.01261	12.02472	43.74141	11.26742	201.8929348838008
due casette	IT	molino malla	IT	42.01261	12.02472	43.72493	12.81986	201.12351309548757
due casette	IT	strada regina i	IT	42.01261	12.02472	43.39286	13.63586	202.19928843093527
due casette	IT	sant'angelo in grotte	IT	42.01261	12.02472	41.56257	14.37226	200.95541094362625
due casette	IT	fonte olivo	IT	42.01261	12.02472	43.47888	13.57498	206.40878040147686
due casette	IT	valloni	IT	42.01261	12.02472	41.84042	14.49069	204.89720546768083
due casette	IT	molinuzzo	IT	42.01261	12.02472	43.76277	11.42587	200.62983497388834
due casette	IT	san pietro belvedere	IT	42.01261	12.02472	43.57011	10.66604	205.62529099904836
due casette	IT	barbialla	IT	42.01261	12.02472	43.61667	10.88333	201.19404275381652
due casette	IT	apsa	IT	42.01261	12.02472	43.78895	12.46399	200.73367476595402
due casette	IT	calcinelli	IT	42.01261	12.02472	43.75398	12.91959	206.9002654045204
due casette	IT	ontignano	IT	42.01261	12.02472	43.80087	11.33647	206.59325521184445
due casette	IT	rione marcucci	IT	42.01261	12.02472	41.80363	14.47257	203.88856066203144
due casette	IT	borgo selva	IT	42.01261	12.02472	43.58523	13.30607	203.7283770171832
due casette	IT	montorso	IT	42.01261	12.02472	43.43742	13.64295	206.32525897234473
montegambero	IT	zona coscia	IT	42.44074	12.86035	43.09042	10.56767	200.60664588993782
montegambero	IT	san vincenzo a torri	IT	42.44074	12.86035	43.70059	11.09628	200.38547588914076
montegambero	IT	masseria richi	IT	42.44074	12.86035	41.39851	14.83997	200.6344375492646
montegambero	IT	tantlon	IT	42.44074	12.86035	44.25562	12.29567	206.90493839007837
montegambero	IT	spinelli ii	IT	42.44074	12.86035	40.88038	14.10296	201.88418848514854
montegambero	IT	selbagnone	IT	42.44074	12.86035	44.17411	12.10907	202.09844436350545
montegambero	IT	montauto	IT	42.44074	12.86035	43.59193	10.95689	200.82429014830328
montegambero	IT	sciccone	IT	42.44074	12.86035	40.88737	14.13311	202.50967825716054
montegambero	IT	pisignano	IT	42.44074	12.86035	44.23787	12.26841	205.48408649306612
montegambero	IT	cementara	IT	42.44074	12.86035	41.01667	14.46667	206.97838628472408
montegambero	IT	pareti	IT	42.44074	12.86035	42.72842	10.37556	205.92274487538734
montegambero	IT	marchitti	IT	42.44074	12.86035	41.12018	14.53214	201.92691031179365
montegambero	IT	moschilli	IT	42.44074	12.86035	41.03233	14.43562	203.97881573191844
licosa i	IT	casino spani	IT	40.24928	14.91086	41.67472	13.45419	200.20150777582722
licosa i	IT	pantano cosa	IT	40.24928	14.91086	41.59241	13.31946	200.45073125082635
taverna figura	IT	case razzano	IT	41.01425	14.87303	42.68046	13.95034	200.41530061813182
taverna figura	IT	castel de paolis	IT	41.01425	14.87303	41.77866	12.65032	203.9497013657892
taverna figura	IT	pian di frasso i	IT	41.01425	14.87303	41.62923	12.54834	205.81567354474123
taverna figura	IT	cermone	IT	41.01425	14.87303	42.40704	13.30599	202.24253705916436
taverna figura	IT	feudo basso	IT	41.01425	14.87303	42.64116	13.83431	200.32922851905798
taverna figura	IT	bivio san polo	IT	41.01425	14.87303	41.97418	12.82993	200.86240718458637
taverna figura	IT	tenuta pallavicini	IT	41.01425	14.87303	41.86291	12.75482	200.19801876068485
taverna figura	IT	fonte della corte	IT	41.01425	14.87303	42.60694	13.62959	204.89514800778144
taverna figura	IT	grasciano	IT	41.01425	14.87303	42.69049	13.91356	202.6194410652347
taverna figura	IT	oiano	IT	41.01425	14.87303	42.26174	13.08349	203.3571991214607
taverna figura	IT	montagnanello	IT	41.01425	14.87303	41.67347	12.62416	201.53177357844908
taverna figura	IT	casale castagnola	IT	41.01425	14.87303	41.63157	12.53824	206.6942430154398
taverna figura	IT	mantiglia di ardea	IT	41.01425	14.87303	41.67685	12.61453	202.41267023105874
crocella	IT	macchia morta	IT	41.48463	14.69181	42.49402	12.63628	203.60397483273402
crocella	IT	collazzoni	IT	41.48463	14.69181	42.84007	13.00544	205.01677384600347
crocella	IT	caso	IT	41.48463	14.69181	42.70831	12.85682	203.5510168744437
crocella	IT	case bianche	IT	41.48463	14.69181	41.85732	12.25814	206.33673971335656
crocella	IT	zona artigianale industriale san carlo	IT	41.48463	14.69181	42.41583	12.54642	205.41558960090128
crocella	IT	garulla superiore	IT	41.48463	14.69181	42.98638	13.29371	202.8057709804866
crocella	IT	npp 23 (parco leonardo)	IT	41.48463	14.69181	41.80035	12.30028	201.79792190459563
crocella	IT	mandrie	IT	41.48463	14.69181	42.57111	12.73754	201.61189360370037
tubione	IT	compito	IT	42.10499	13.23483	43.70031	11.97689	204.8497018143905
tubione	IT	zana	IT	42.10499	13.23483	40.72005	14.84203	204.1461577509801
tubione	IT	castell'in villa	IT	42.10499	13.23483	43.36363	11.46827	200.99897677200144
tubione	IT	comugni	IT	42.10499	13.23483	43.54327	11.67367	204.41254165242543
tubione	IT	bicciano	IT	42.10499	13.23483	43.57945	11.79371	201.6996896975267
tubione	IT	ca' ferrarese	IT	42.10499	13.23483	43.88589	12.56644	205.35038415535564
tubione	IT	pieve a socana	IT	42.10499	13.23483	43.64684	11.82505	206.3676651589994
tubione	IT	solata	IT	42.10499	13.23483	43.44205	11.56011	201.9545224468125
casalene	IT	macchia morta	IT	41.41965	14.66522	42.49402	12.63628	205.94998768826
casalene	IT	caso	IT	41.41965	14.66522	42.70831	12.85682	206.91697122105685
casalene	IT	i prati	IT	41.41965	14.66522	42.48303	12.71326	200.08614923901203
casalene	IT	case bianche	IT	41.41965	14.66522	41.85732	12.25814	205.8596964203175
casalene	IT	poggio primocaso	IT	41.41965	14.66522	42.74834	12.98882	202.39517152095115
casalene	IT	npp 23 (parco leonardo)	IT	41.41965	14.66522	41.80035	12.30028	201.1157071195343
casalene	IT	mandrie	IT	41.41965	14.66522	42.57111	12.73754	204.36952270504102
casalene	IT	vetice	IT	41.41965	14.66522	42.94488	13.31419	202.86179078376202
pantalone	IT	faltugnano	IT	42.32541	12.38284	43.92921	11.14074	204.84510985225307
pantalone	IT	centocampi	IT	42.32541	12.38284	43.81773	10.88829	205.59657636340387
pantalone	IT	selbagnone	IT	42.32541	12.38284	44.17411	12.10907	206.75805326518844
pantalone	IT	virle	IT	42.32541	12.38284	43.80604	10.94109	202.0401857360166
pantalone	IT	casini di bosco	IT	42.32541	12.38284	43.60698	10.56079	205.62834758352537
pantalone	IT	loti	IT	42.32541	12.38284	43.51481	10.44036	206.1695170901203
pantalone	IT	parrana san giusto	IT	42.32541	12.38284	43.52497	10.44729	206.4549973415954
pantalone	IT	morrone	IT	42.32541	12.38284	41.19031	14.28757	202.20973105200096
pantalone	IT	cerliano	IT	42.32541	12.38284	44.01667	11.36667	205.31801834191418
il gelso	IT	centro h	IT	43.65973	13.30492	42.40097	11.43886	206.38065327942311
il gelso	IT	localita torre di maremma	IT	43.65973	13.30492	42.32623	11.61809	202.00207593327497
il gelso	IT	garofano	IT	43.65973	13.30492	44.45875	11.00056	204.43829944748887
il gelso	IT	castel giuliano	IT	43.65973	13.30492	42.05504	12.12602	202.65774232273873
il gelso	IT	ruffinosa nuova	IT	43.65973	13.30492	42.79137	11.07937	204.5365680466992
il gelso	IT	meazzi	IT	43.65973	13.30492	43.82812	10.73916	206.9512600647531
il gelso	IT	del borrello	IT	43.65973	13.30492	42.15823	14.66138	200.19289354066134
il gelso	IT	tenuta pallavicini	IT	43.65973	13.30492	41.86291	12.75482	204.78080226752814
il gelso	IT	riva di biscia	IT	43.65973	13.30492	44.25588	10.91549	202.4115447850342
il gelso	IT	roselli	IT	43.65973	13.30492	42.15789	14.67791	200.97034494769775
il gelso	IT	margherita	IT	43.65973	13.30492	44.50934	11.08648	200.79431611712477
il gelso	IT	vidiciatico	IT	43.65973	13.30492	44.17004	10.87558	202.68946795475313
il gelso	IT	san giovanni valle roveto inferiore	IT	43.65973	13.30492	41.82154	13.54455	205.3317903285798
il gelso	IT	zocco	IT	43.65973	13.30492	44.27941	10.93415	201.84348207311538
il gelso	IT	buonacompra	IT	43.65973	13.30492	44.80527	11.33919	201.86443874602531
il gelso	IT	genova-rulli	IT	43.65973	13.30492	42.16612	14.70671	201.5254156347806
vasca	IT	zana	IT	41.96557	13.04739	40.72005	14.84203	204.01786248746384
vasca	IT	castell'in villa	IT	41.96557	13.04739	43.36363	11.46827	202.07620239617034
vasca	IT	bicciano	IT	41.96557	13.04739	43.57945	11.79371	206.5740813785618
vasca	IT	ponte singerna	IT	41.96557	13.04739	43.64585	11.99828	205.50337873757132
vasca	IT	palazzo dei maschi	IT	41.96557	13.04739	43.76667	12.56667	204.06825249079654
vasca	IT	solata	IT	41.96557	13.04739	43.44205	11.56011	204.25638400582807
vasca	IT	selvaperugina	IT	41.96557	13.04739	43.60128	12.00219	200.8858514803016
ambrosino	IT	castel de paolis	IT	41.08962	14.94442	41.77866	12.65032	206.01475837494021
ambrosino	IT	vallelata centrale	IT	41.08962	14.94442	41.61399	12.64096	200.9097171120687
ambrosino	IT	case ippoliti	IT	41.08962	14.94442	42.74185	13.84409	205.03654907276356
ambrosino	IT	costumi	IT	41.08962	14.94442	42.66577	13.63068	206.26126445003322
ambrosino	IT	bivio san polo	IT	41.08962	14.94442	41.97418	12.82993	201.61760943193661
ambrosino	IT	tenuta pallavicini	IT	41.08962	14.94442	41.86291	12.75482	201.65819676399323
ambrosino	IT	fonte della corte	IT	41.08962	14.94442	42.60694	13.62959	200.8090461816851
ambrosino	IT	oiano	IT	41.08962	14.94442	42.26174	13.08349	202.1660200251363
ambrosino	IT	montagnanello	IT	41.08962	14.94442	41.67347	12.62416	204.1724305601307
ambrosino	IT	mantiglia di ardea	IT	41.08962	14.94442	41.67685	12.61453	205.0488154345632
capitone	IT	cervara	IT	41.10323	14.44508	42.77725	13.47368	202.7384326841555
capitone	IT	montelarco	IT	41.10323	14.44508	42.16339	12.48398	201.13874529143033
capitone	IT	villa massi	IT	41.10323	14.44508	42.58367	12.94575	206.20666726691974
capitone	IT	case bianche	IT	41.10323	14.44508	41.85732	12.25814	200.5458144111443
capitone	IT	rocca monte calvo	IT	41.10323	14.44508	42.76884	13.49533	201.17644930830576
capitone	IT	castel trosino	IT	41.10323	14.44508	42.82236	13.55152	204.93563352684276
capitone	IT	valentino	IT	41.10323	14.44508	42.87642	13.71182	206.27035402506752
capitone	IT	pito	IT	41.10323	14.44508	42.74571	13.42833	201.0715136215484
patarico	IT	turignano	IT	42.64752	13.24169	43.61965	11.08377	205.77297581392253
patarico	IT	roseto i	IT	42.64752	13.24169	41.16851	14.74277	206.09143441292633
patarico	IT	ema ii	IT	42.64752	13.24169	43.74141	11.26742	201.01039361090992
patarico	IT	coccolia	IT	42.64752	13.24169	44.29559	12.10847	204.80061826942506
patarico	IT	turone	IT	42.64752	13.24169	41.31658	14.88539	200.89223794408298
patarico	IT	utile	IT	42.64752	13.24169	41.16936	14.69327	203.57247982557269
patarico	IT	marchitti	IT	42.64752	13.24169	41.12018	14.53214	200.63165200177755
patarico	IT	ontignano	IT	42.64752	13.24169	43.80087	11.33647	200.68320536469164
patarico	IT	moschilli	IT	42.64752	13.24169	41.03233	14.43562	205.028566720835
patarico	IT	caldine	IT	42.64752	13.24169	43.82834	11.30442	204.60603772225508
patarico	IT	mascambroni	IT	42.64752	13.24169	41.18001	14.72809	204.33250772901494
delli colli	IT	fonte vecchia	IT	41.51617	13.68915	43.33853	13.58017	202.83444891790103
delli colli	IT	badiola	IT	41.51617	13.68915	43.02609	12.31895	202.22920665091928
delli colli	IT	vignaie	IT	41.51617	13.68915	42.96654	12.14064	205.5605485379155
delli colli	IT	olevole	IT	41.51617	13.68915	42.86776	12.08367	200.1951044032232
delli colli	IT	civitanova alta	IT	41.51617	13.68915	43.31619	13.67978	200.15456945049505
delli colli	IT	santa maria in selva	IT	41.51617	13.68915	43.31957	13.39666	201.9608286741628
delli colli	IT	giuliodori	IT	41.51617	13.68915	43.36195	13.38277	206.77511018812976
localita torre di maremma	IT	san martino dei mulini	IT	42.32623	11.61809	44.03182	12.46396	201.67106945324932
localita torre di maremma	IT	il gelso	IT	42.32623	11.61809	43.65973	13.30492	202.00207593327497
localita torre di maremma	IT	porrelli	IT	42.32623	11.61809	41.63181	13.85454	200.3371021586131
localita torre di maremma	IT	poggio tignoso	IT	42.32623	11.61809	44.16026	11.35742	205.02460803102704
localita torre di maremma	IT	coli	IT	42.32623	11.61809	43.88926	10.32327	203.10821754773016
localita torre di maremma	IT	strada regina i	IT	42.32623	11.61809	43.39286	13.63586	202.76004182566317
localita torre di maremma	IT	pescanese	IT	42.32623	11.61809	41.42348	13.77425	204.79881660117044
localita torre di maremma	IT	cerratina	IT	42.32623	11.61809	42.39007	14.10338	204.32544281336425
localita torre di maremma	IT	san pietro in curolis	IT	42.32623	11.61809	41.38647	13.68651	200.65381348143129
localita torre di maremma	IT	san martino in freddana-monsagrati	IT	42.32623	11.61809	43.90921	10.43778	200.39602796494103
localita torre di maremma	IT	sbrozzola	IT	42.32623	11.61809	43.51878	13.52835	204.38647284719013
localita torre di maremma	IT	fonte olivo	IT	42.32623	11.61809	43.47888	13.57498	204.5209761325531
localita torre di maremma	IT	oleificio brasini	IT	42.32623	11.61809	44.05217	12.45654	203.59499751681682
localita torre di maremma	IT	fontitune	IT	42.32623	11.61809	41.64798	13.89423	202.67017663207082
localita torre di maremma	IT	fanano	IT	42.32623	11.61809	43.94296	12.74828	201.80771868402428
localita torre di maremma	IT	petrosa	IT	42.32623	11.61809	41.54719	13.86279	204.87686881660198
localita torre di maremma	IT	casine di paterno	IT	42.32623	11.61809	43.57368	13.42571	202.19051921056476
localita torre di maremma	IT	villaggio fontemaggi	IT	42.32623	11.61809	43.96083	12.72508	202.7330268576541
localita torre di maremma	IT	pelito	IT	42.32623	11.61809	44.00706	12.58602	202.71223260215245
localita torre di maremma	IT	remune	IT	42.32623	11.61809	41.64026	13.85936	200.33387584659025
localita torre di maremma	IT	montorso	IT	42.32623	11.61809	43.43742	13.64295	206.1116096958398
localita torre di maremma	IT	civitanova alta	IT	42.32623	11.61809	43.31619	13.67978	200.96670121491078
casa testa	IT	zona coscia	IT	44.88333	10.78333	43.09042	10.56767	200.10748604202755
casa testa	IT	furlo	IT	44.88333	10.78333	43.63729	12.71223	206.85228525876485
casa testa	IT	bivio lugnano	IT	44.88333	10.78333	43.37386	12.20107	202.4176324403124
casa testa	IT	croce di castiglione	IT	44.88333	10.78333	43.40211	12.21627	200.4945683773433
casa testa	IT	galeotti	IT	44.88333	10.78333	43.61033	12.61537	203.29174934320014
casa testa	IT	canavaccio	IT	44.88333	10.78333	43.69376	12.69863	201.8261302806755
casa testa	IT	cornetto	IT	44.88333	10.78333	43.37367	12.25121	204.6984402824537
sabbioncello san vittore	IT	badiola	IT	44.83873	11.82687	43.02609	12.31895	205.37091612297468
sabbioncello san vittore	IT	localita bussi	IT	44.83873	11.82687	43.18069	12.92125	204.07989980085748
sabbioncello san vittore	IT	dolciano	IT	44.83873	11.82687	43.03333	11.93333	200.93217385026844
sabbioncello san vittore	IT	montevenere	IT	44.83873	11.82687	43.03055	11.93746	201.25530216623548
sabbioncello san vittore	IT	fonte olivo	IT	44.83873	11.82687	43.47888	13.57498	205.6851688230372
sabbioncello san vittore	IT	i poggi	IT	44.83873	11.82687	43.03922	12.00706	200.61568940925798
sabbioncello san vittore	IT	borgarucci	IT	44.83873	11.82687	43.02966	12.07335	202.12504619210688
sabbioncello san vittore	IT	giuliodori	IT	44.83873	11.82687	43.36195	13.38277	205.90574969162728
castelleone	IT	piano di mommio	IT	42.96477	12.44562	43.90954	10.27435	204.3682559894921
castelleone	IT	garofano	IT	42.96477	12.44562	44.45875	11.00056	202.6907471538094
castelleone	IT	isola-tocca	IT	42.96477	12.44562	41.46659	13.88313	204.36197999073602
castelleone	IT	palleroso	IT	42.96477	12.44562	44.10984	10.44254	205.61663293749803
castelleone	IT	pescanese	IT	42.96477	12.44562	41.42348	13.77425	203.34664809665597
castelleone	IT	san pietro in curolis	IT	42.96477	12.44562	41.38647	13.68651	203.1101377031522
castelleone	IT	villa manzini	IT	42.96477	12.44562	44.38451	10.83258	204.32269938912768
castelleone	IT	i corni	IT	42.96477	12.44562	44.75208	11.94093	202.81618515183993
castelleone	IT	pascoso	IT	42.96477	12.44562	43.98392	10.38361	201.30400770418413
castelleone	IT	lupinaia	IT	42.96477	12.44562	44.11451	10.46602	204.4534714343821
castelleone	IT	borgo fagioli	IT	42.96477	12.44562	44.74939	11.76411	205.82429885670604
castelleone	IT	lo spino	IT	42.96477	12.44562	44.43333	10.88333	206.00026435517572
castelleone	IT	fornace boari	IT	42.96477	12.44562	44.71525	11.69927	203.63817117954068
castelleone	IT	case salghea	IT	42.96477	12.44562	44.81139	12.15361	206.6634879370349
castelleone	IT	masserie belladonna	IT	42.96477	12.44562	41.81064	14.42179	206.8972129011038
castelleone	IT	del borrello	IT	42.96477	12.44562	42.15823	14.66138	202.414326597821
castelleone	IT	borgo bordocchia	IT	42.96477	12.44562	44.72763	11.88361	201.13414578922
castelleone	IT	cornia	IT	42.96477	12.44562	44.29838	10.69885	204.3276377488087
castelleone	IT	roselli	IT	42.96477	12.44562	42.15789	14.67791	203.64585112220934
castelleone	IT	ringhiera	IT	42.96477	12.44562	44.60391	11.40082	200.63164502171776
castelleone	IT	margherita	IT	42.96477	12.44562	44.50934	11.08648	203.5138134208458
castelleone	IT	ponte asse	IT	42.96477	12.44562	44.53583	11.17978	202.1219973002846
castelleone	IT	genova-rulli	IT	42.96477	12.44562	42.16612	14.70671	205.35742158779533
salvarana	IT	fonte avellana	IT	44.40408	10.50056	43.47136	12.72657	206.2060291776274
salvarana	IT	ponte d'assi	IT	44.40408	10.50056	43.31027	12.57646	206.13567535471668
salvarana	IT	valliano	IT	44.40408	10.50056	43.12584	12.28175	201.63604276558056
salvarana	IT	molino malla	IT	44.40408	10.50056	43.72493	12.81986	200.09915398916883
salvarana	IT	mercanzie	IT	44.40408	10.50056	43.14158	12.38348	206.30036940357041
salvarana	IT	pereta	IT	44.40408	10.50056	42.64492	11.32259	206.5293706352317
salvarana	IT	montevecchio	IT	44.40408	10.50056	43.51985	12.76976	206.51738350942648
salvarana	IT	oscano	IT	44.40408	10.50056	43.15863	12.33776	202.30859518651778
salvarana	IT	borghetto di fenigli	IT	44.40408	10.50056	43.56667	12.78333	204.99354608863638
salvarana	IT	calcinelli	IT	44.40408	10.50056	43.75398	12.91959	206.30139282332846
salvarana	IT	solomeo	IT	44.40408	10.50056	43.08245	12.27636	204.7994610271953
collazzoni	IT	zona coscia	IT	42.84007	13.00544	43.09042	10.56767	200.29483535914278
collazzoni	IT	crocella	IT	42.84007	13.00544	41.48463	14.69181	205.01677384600347
collazzoni	IT	centocampi	IT	42.84007	13.00544	43.81773	10.88829	202.8294556196631
collazzoni	IT	pierucciani	IT	42.84007	13.00544	43.88501	10.93083	204.0204653363692
collazzoni	IT	san pietro belvedere	IT	42.84007	13.00544	43.57011	10.66604	206.24654577229805
collazzoni	IT	case dogaia	IT	42.84007	13.00544	43.87589	10.96178	201.39772664727505
collazzoni	IT	ca del costa	IT	42.84007	13.00544	44.20581	11.32565	203.47432171506352
collazzoni	IT	ospedaliera nuova	IT	42.84007	13.00544	44.38467	11.70858	200.9896084507687
rullato	IT	case razzano	IT	43.94629	12.07818	42.68046	13.95034	206.7621696164647
rullato	IT	santa maria uno	IT	43.94629	12.07818	42.58769	13.74216	202.41159004344271
rullato	IT	castiglione della valle	IT	43.94629	12.07818	42.53333	13.66667	203.07274247927958
rullato	IT	montelarco	IT	43.94629	12.07818	42.16339	12.48398	200.97170809165385
rullato	IT	chiessi	IT	43.94629	12.07818	42.75974	10.11274	206.53529529708797
rullato	IT	feudo basso	IT	43.94629	12.07818	42.64116	13.83431	203.1196558070634
rullato	IT	ornano piccolo	IT	43.94629	12.07818	42.54282	13.65606	201.7056578615164
rullato	IT	grasciano	IT	43.94629	12.07818	42.69049	13.91356	203.81823552301987
rullato	IT	colle di sassa	IT	43.94629	12.07818	42.34664	13.29146	203.28590415042973
rullato	IT	ponte d'armi	IT	43.94629	12.07818	42.17028	12.63738	202.64048461852494
rullato	IT	oiano	IT	43.94629	12.07818	42.26174	13.08349	204.31760457790438
rullato	IT	gli alzi	IT	43.94629	12.07818	42.74184	10.21574	201.53329240498934
terzo la pieve basso	IT	san ginese	IT	42.79895	12.66378	43.81667	10.58333	202.82969134600947
terzo la pieve basso	IT	pian di casale	IT	42.79895	12.66378	44.18705	11.01167	203.91481683570888
terzo la pieve basso	IT	masseria pitoscia	IT	42.79895	12.66378	41.48944	14.44683	206.9040332847139
terzo la pieve basso	IT	pian di rota	IT	42.79895	12.66378	43.57055	10.36575	205.11488823352357
terzo la pieve basso	IT	palazzo bianchetti	IT	42.79895	12.66378	44.42926	11.48541	204.59768158922245
repasto	IT	gugliete	IT	42.48333	12.76667	41.29173	14.67514	206.18120268731082
repasto	IT	musicile	IT	42.48333	12.76667	41.04989	14.28943	203.35199302160905
repasto	IT	masseria fiorenza	IT	42.48333	12.76667	41.36338	14.75609	206.38457600717797
repasto	IT	tantlon	IT	42.48333	12.76667	44.25562	12.29567	200.71246109845137
repasto	IT	pianezzoli	IT	42.48333	12.76667	43.69945	10.91232	202.37449989377893
repasto	IT	sant'ansano	IT	42.48333	12.76667	43.76425	10.94753	205.13409970339106
repasto	IT	sticco	IT	42.48333	12.76667	41.29393	14.65116	204.5041603435177
repasto	IT	masseria marcocci	IT	42.48333	12.76667	41.42676	14.79392	204.6978718814294
repasto	IT	case senzamici	IT	42.48333	12.76667	41.35311	14.71176	204.183309082826
repasto	IT	pagliaio di facco	IT	42.48333	12.76667	41.50972	14.80198	200.01544044657015
repasto	IT	bagnoli	IT	42.48333	12.76667	44.24794	12.12078	203.0415607943893
repasto	IT	valcarene	IT	42.48333	12.76667	42.78583	10.30243	204.36586417320711
repasto	IT	bagnolo scuole	IT	42.48333	12.76667	44.24176	12.09723	202.87763783182595
repasto	IT	spicchio-sovigliana	IT	42.48333	12.76667	43.73016	10.93921	203.04379102435828
repasto	IT	cerliano	IT	42.48333	12.76667	44.01667	11.36667	204.75295052722777
repasto	IT	marraioli	IT	42.48333	12.76667	41.23517	14.55888	203.19562827745287
repasto	IT	bruceto	IT	42.48333	12.76667	43.80453	10.98795	205.92318332496635
repasto	IT	cocuzzo	IT	42.48333	12.76667	41.28756	14.64798	204.76853968881696
fornacette	IT	cacciamponi	IT	43.89174	10.48428	43.45722	12.90065	200.24322124696846
fornacette	IT	treggio	IT	43.89174	10.48428	42.98576	12.70936	205.95920224093
fornacette	IT	ponterio	IT	43.89174	10.48428	43.07167	12.76066	205.04470813389918
fornacette	IT	budino	IT	43.89174	10.48428	42.95445	12.63262	202.3876186050735
fornacette	IT	chioano	IT	43.89174	10.48428	42.77657	12.45667	202.04079718778917
neda	IT	ruffinosa nuova	IT	44.50902	10.30292	42.79137	11.07937	200.94821324132056
neda	IT	fanano	IT	44.50902	10.30292	43.94296	12.74828	204.7546767542121
neda	IT	villaggio fontemaggi	IT	44.50902	10.30292	43.96083	12.72508	202.36152389594815
neda	IT	cornetto	IT	44.50902	10.30292	43.37367	12.25121	200.66667783122
ca' ferrari	IT	pietramelina	IT	44.38851	10.35867	43.26667	12.41667	206.90832815225502
ca' ferrari	IT	furlo	IT	44.38851	10.35867	43.63729	12.71223	205.90632586526254
ca' ferrari	IT	galeotti	IT	44.38851	10.35867	43.61033	12.61537	200.16665346634207
ca' ferrari	IT	fonte vetriana	IT	44.38851	10.35867	42.93179	11.85358	201.7317654269705
ca' ferrari	IT	i poggi	IT	44.38851	10.35867	43.03922	12.00706	200.14651502456877
ca' ferrari	IT	borgarucci	IT	44.38851	10.35867	43.02966	12.07335	204.50296870800167
ca' ferrari	IT	canavaccio	IT	44.38851	10.35867	43.69376	12.69863	202.35270416336402
ca' ferrari	IT	case monteromanesco	IT	44.38851	10.35867	43.83494	12.80824	205.01302893194594
porrelli	IT	localita torre di maremma	IT	41.63181	13.85454	42.32623	11.61809	200.3371021586131
porrelli	IT	mercanzie	IT	41.63181	13.85454	43.14158	12.38348	206.82589324479483
porrelli	IT	case ciampeo	IT	41.63181	13.85454	43.32666	12.96242	202.15808350522704
porrelli	IT	fonte olivo	IT	41.63181	13.85454	43.47888	13.57498	206.65696168357212
porrelli	IT	vignaie	IT	41.63181	13.85454	42.96654	12.14064	204.67675277042676
porrelli	IT	olevole	IT	41.63181	13.85454	42.86776	12.08367	200.32272020025218
porrelli	IT	montorso	IT	41.63181	13.85454	43.43742	13.64295	201.5215808746415
porrelli	IT	solomeo	IT	41.63181	13.85454	43.08245	12.27636	206.95740211709065
fossa d'albero	IT	rustico	IT	44.91396	11.71164	43.50794	13.35994	204.20045204630912
fossa d'albero	IT	valliano	IT	44.91396	11.71164	43.12584	12.28175	203.98714899062358
fossa d'albero	IT	mercanzie	IT	44.91396	11.71164	43.14158	12.38348	204.2660466986621
fossa d'albero	IT	case ciampeo	IT	44.91396	11.71164	43.32666	12.96242	202.77607613541832
fossa d'albero	IT	bracacci	IT	44.91396	11.71164	43.07003	12.03378	206.64830239249073
fossa d'albero	IT	oscano	IT	44.91396	11.71164	43.15863	12.33776	201.49698389322242
fossa d'albero	IT	casine di paterno	IT	44.91396	11.71164	43.57368	13.42571	202.1125093473001
fossa d'albero	IT	pradellona	IT	44.91396	11.71164	43.47008	13.31173	205.0551692782185
piano di mommio	IT	fonte avellana	IT	43.90954	10.27435	43.47136	12.72657	203.08835290602514
piano di mommio	IT	castelleone	IT	43.90954	10.27435	42.96477	12.44562	204.3682559894921
piano di mommio	IT	molino malla	IT	43.90954	10.27435	43.72493	12.81986	205.2543952730616
piano di mommio	IT	montevecchio	IT	43.90954	10.27435	43.51985	12.76976	205.1763380685208
